62,0,0,48,97,84,74,0,0,0,0,0,0,0,0,0,66,0,0,78,79,80,0,0,0,90,79,79,80,0,0,95,0,0,0,0,119,95,0,0,72,85,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
62,0,24,60,84,74,0,0,0,12,0,0,0,3,0,0,78,91,0,0,115,0,90,79,79,80,0,119,95,0,119,0,0,95,95,0,0,0,0,0,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
96,49,49,97,62,0,0,0,0,0,0,0,0,0,0,0,36,78,79,139,79,79,80,57,58,59,0,0,57,58,59,95,95,0,119,95,95,0,95,0,95,72,85,61,61,61,84,73,85,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,84,74,0,0,0,0,0,0,0,0,0,24,0,0,1,37,16,0,115,0,69,70,71,95,0,69,70,71,0,119,95,95,95,95,57,58,58,59,95,72,85,61,61,62,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,62,0,0,0,0,0,3,0,0,0,0,26,0,0,17,6,43,0,25,3,81,82,83,4,0,81,82,83,95,95,95,95,57,58,106,70,70,105,59,95,72,85,61,96,49,97,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,62,0,0,14,0,0,0,0,0,0,24,0,0,0,28,0,2,37,0,0,0,0,119,57,58,59,1,95,95,57,58,58,106,70,70,70,70,70,105,59,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,62,38,0,0,0,0,0,2,0,0,0,1,0,36,28,156,157,158,159,3,3,0,0,69,70,71,57,58,58,106,70,70,70,70,70,70,70,70,70,71,0,72,85,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,62,0,0,0,0,24,0,0,0,0,25,25,0,36,28,168,169,170,171,0,57,58,59,81,82,83,69,70,70,70,70,70,70,70,70,70,70,70,70,71,95,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,62,0,0,37,0,0,0,0,0,24,14,0,0,0,28,180,181,182,183,0,69,70,71,0,0,4,69,70,70,70,70,70,70,70,70,70,70,70,93,95,0,0,72,73,85,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,62,0,14,0,0,0,0,25,0,0,0,0,17,6,42,6,6,42,6,7,69,70,71,5,6,7,69,70,70,70,70,70,70,70,70,70,70,70,71,0,95,0,0,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,62,0,14,0,2,0,0,0,0,0,17,6,43,0,0,0,0,0,26,0,81,82,83,1,95,2,69,70,70,70,70,70,70,70,70,93,82,82,83,0,0,0,48,49,97,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,62,0,0,0,0,242,37,0,0,38,28,0,0,0,0,0,0,0,0,0,0,119,0,0,14,95,69,70,70,70,70,70,70,70,70,71,95,0,48,49,49,49,97,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,62,0,0,12,0,0,13,0,5,6,43,0,48,49,49,49,49,49,50,0,0,0,95,95,0,2,81,82,82,82,94,70,70,93,82,83,0,48,97,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,96,50,0,0,0,0,14,0,0,0,0,48,97,61,61,61,61,61,96,49,49,50,0,0,0,95,0,95,95,0,69,70,70,71,0,95,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,61,96,49,49,50,0,0,0,48,49,49,97,61,61,61,61,61,61,61,61,61,96,49,49,49,50,0,0,95,0,81,82,82,83,95,0,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,61,61,61,61,96,50,0,48,97,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,96,49,49,49,50,0,0,0,0,0,0,48,97,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
